longitude,latitude,cnt
-73.861,40.716,"1	"
-73.861,40.729,"1	"
-73.861,40.73,"6	"
-73.861,40.731,"3	"
-73.861,40.734,"1	"
-73.861,40.735,"2	"
-73.861,40.738,"1	"
-73.861,40.748,"1	"
-73.861,40.758,"2	"
-73.861,40.759,"1	"
-73.861,40.76,"1	"
-73.861,40.763,"1	"
-73.861,40.764,"1	"
-73.861,40.768,"1	"
-73.861,40.769,"1	"
-73.861,40.77,"1	"
-73.861,40.771,"1	"
-73.861,40.83,"2	"
-73.861,40.834,"3	"
-73.861,40.877,"1	"
-73.861,40.88,"1	"
-73.861,40.895,"1	"
-73.861,40.956,"1	"
-73.862,40.692,"1	"
-73.862,40.73,"36	"
-73.862,40.731,"2	"
-73.862,40.734,"1	"
-73.862,40.735,"2	"
-73.862,40.744,"1	"
-73.862,40.75,"4	"
-73.862,40.758,"3	"
-73.862,40.759,"1	"
-73.862,40.76,"1	"
-73.862,40.764,"1	"
-73.862,40.765,"2	"
-73.862,40.768,"16	"
-73.862,40.769,"71	"
-73.862,40.77,"7	"
-73.862,40.772,"4	"
-73.862,40.774,"1	"
-73.862,40.817,"1	"
-73.862,40.831,"1	"
-73.862,40.836,"1	"
-73.862,41.061,"1	"
-73.863,40.675,"1	"
-73.863,40.718,"1	"
-73.863,40.73,"2	"
-73.863,40.731,"4	"
-73.863,40.732,"1	"
-73.863,40.734,"1	"
-73.863,40.735,"1	"
-73.863,40.738,"1	"
-73.863,40.741,"1	"
-73.863,40.75,"7	"
-73.863,40.758,"6	"
-73.863,40.767,"4	"
-73.863,40.768,"48	"
-73.863,40.769,"3297	"
-73.863,40.77,"801	"
-73.863,40.771,"7	"
-73.863,40.772,"4	"
-73.863,40.828,"2	"
-73.863,40.833,"4	"
-73.863,40.834,"1	"
-73.863,40.836,"1	"
-73.863,40.89,"1	"
-73.864,40.675,"1	"
-73.864,40.677,"1	"
-73.864,40.727,"2	"
-73.864,40.731,"5	"
-73.864,40.733,"2	"
-73.864,40.734,"1	"
-73.864,40.737,"1	"
-73.864,40.743,"1	"
-73.864,40.767,"4	"
-73.864,40.768,"11	"
-73.864,40.769,"136	"
-73.864,40.77,"1293	"
-73.864,40.771,"29	"
-73.864,40.772,"9	"
-73.864,40.832,"1	"
-73.864,40.835,"1	"
-73.864,40.844,"1	"
-73.865,40.652,"1	"
-73.865,40.669,"1	"
-73.865,40.731,"7	"
-73.865,40.734,"1	"
-73.865,40.735,"2	"
-73.865,40.736,"2	"
-73.865,40.737,"2	"
-73.865,40.758,"5	"
-73.865,40.766,"2	"
-73.865,40.767,"1	"
-73.865,40.768,"4	"
-73.865,40.769,"9	"
-73.865,40.77,"152	"
-73.865,40.771,"371	"
-73.865,40.772,"13	"
-73.865,40.85,"1	"
-73.865,40.877,"1	"
-73.866,40.67,"1	"
-73.866,40.68,"1	"
-73.866,40.722,"1	"
-73.866,40.732,"1	"
-73.866,40.733,"1	"
-73.866,40.737,"4	"
-73.866,40.738,"1	"
-73.866,40.758,"3	"
-73.866,40.768,"6	"
-73.866,40.769,"13	"
-73.866,40.77,"138	"
-73.866,40.771,"1876	"
-73.866,40.772,"18	"
-73.866,40.773,"1	"
-73.866,40.836,"1	"
-73.866,40.837,"1	"
-73.866,40.857,"1	"
-73.867,40.693,"1	"
-73.867,40.721,"2	"
-73.867,40.723,"2	"
-73.867,40.732,"1	"
-73.867,40.733,"1	"
-73.867,40.742,"1	"
-73.867,40.753,"1	"
-73.867,40.757,"1	"
-73.867,40.758,"2	"
-73.867,40.762,"1	"
-73.867,40.768,"3	"
-73.867,40.769,"10	"
-73.867,40.77,"55	"
-73.867,40.771,"187	"
-73.867,40.772,"32	"
-73.867,40.773,"1	"
-73.867,40.801,"1	"
-73.867,40.823,"1	"
-73.867,40.824,"1	"
-73.867,40.825,"1	"
-73.867,40.844,"1	"
-73.867,40.848,"1	"
-73.867,40.851,"1	"
-73.867,40.852,"1	"
-73.867,40.857,"2	"
-73.867,40.865,"1	"
-73.868,40.685,"1	"
-73.868,40.707,"1	"
-73.868,40.723,"6	"
-73.868,40.732,"3	"
-73.868,40.733,"3	"
-73.868,40.741,"1	"
-73.868,40.742,"1	"
-73.868,40.743,"1	"
-73.868,40.746,"1	"
-73.868,40.747,"2	"
-73.868,40.767,"1	"
-73.868,40.768,"1	"
-73.868,40.769,"4	"
-73.868,40.77,"17	"
-73.868,40.771,"24	"
-73.868,40.772,"9	"
-73.868,40.773,"2	"
-73.868,40.787,"1	"
-73.868,40.832,"1	"
-73.868,40.853,"1	"
-73.868,40.856,"1	"
-73.868,40.857,"1	"
-73.869,40.723,"1	"
-73.869,40.724,"1	"
-73.869,40.732,"2	"
-73.869,40.733,"5	"
-73.869,40.736,"1	"
-73.869,40.749,"7	"
-73.869,40.757,"5	"
-73.869,40.762,"1	"
-73.869,40.77,"8	"
-73.869,40.771,"13	"
-73.869,40.772,"1	"
-73.869,40.773,"17	"
-73.869,40.905,"1	"
-73.87,40.607,"1	"
-73.87,40.676,"1	"
-73.87,40.726,"3	"
-73.87,40.727,"2	"
-73.87,40.733,"1	"
-73.87,40.734,"23	"
-73.87,40.735,"2	"
-73.87,40.742,"1	"
-73.87,40.743,"1	"
-73.87,40.749,"1	"
-73.87,40.75,"1	"
-73.87,40.757,"5	"
-73.87,40.762,"1	"
-73.87,40.767,"2	"
-73.87,40.77,"4	"
-73.87,40.771,"7	"
-73.87,40.772,"28	"
-73.87,40.773,"56	"
-73.87,40.774,"66	"
-73.87,40.859,"1	"
-73.871,40.682,"1	"
-73.871,40.728,"2	"
-73.871,40.731,"1	"
-73.871,40.732,"2	"
-73.871,40.733,"6	"
-73.871,40.734,"20	"
-73.871,40.749,"2	"
-73.871,40.751,"1	"
-73.871,40.752,"1	"
-73.871,40.757,"2	"
-73.871,40.758,"1	"
-73.871,40.761,"1	"
-73.871,40.762,"2	"
-73.871,40.767,"1	"
-73.871,40.771,"3	"
-73.871,40.772,"8	"
-73.871,40.773,"51	"
-73.871,40.774,"3919	"
-73.871,40.776,"1	"
-73.871,40.858,"1	"
-73.872,40.714,"1	"
-73.872,40.731,"2	"
-73.872,40.732,"2	"
-73.872,40.734,"5	"
-73.872,40.745,"1	"
-73.872,40.749,"4	"
-73.872,40.75,"1	"
-73.872,40.755,"1	"
-73.872,40.757,"1	"
-73.872,40.763,"1	"
-73.872,40.771,"2	"
-73.872,40.772,"3	"
-73.872,40.773,"2	"
-73.872,40.774,"174	"
-73.872,40.775,"4	"
-73.872,40.879,"1	"
-73.873,40.73,"1	"
-73.873,40.735,"3	"
-73.873,40.743,"1	"
-73.873,40.749,"3	"
-73.873,40.755,"2	"
-73.873,40.756,"1	"
-73.873,40.757,"1	"
-73.873,40.76,"4	"
-73.873,40.771,"5	"
-73.873,40.772,"1	"
-73.873,40.773,"4	"
-73.873,40.774,"3520	"
-73.873,40.775,"16	"
-73.873,40.776,"1	"
-73.873,40.779,"1	"
-73.873,40.993,"1	"
-73.874,40.655,"1	"
-73.874,40.731,"1	"
-73.874,40.734,"2	"
-73.874,40.735,"3	"
-73.874,40.736,"1	"
-73.874,40.74,"2	"
-73.874,40.742,"1	"
-73.874,40.744,"1	"
-73.874,40.748,"1	"
-73.874,40.749,"1	"
-73.874,40.751,"1	"
-73.874,40.757,"8	"
-73.874,40.769,"1	"
-73.874,40.771,"1	"
-73.874,40.772,"2	"
-73.874,40.773,"6	"
-73.874,40.774,"1255	"
-73.874,40.775,"4	"
-73.874,40.776,"1	"
-73.874,40.827,"1	"
-73.874,40.913,"1	"
-73.875,40.652,"1	"
-73.875,40.731,"1	"
-73.875,40.735,"11	"
-73.875,40.747,"1	"
-73.875,40.748,"1	"
-73.875,40.749,"1	"
-73.875,40.756,"1	"
-73.875,40.757,"4	"
-73.875,40.758,"1	"
-73.875,40.759,"3	"
-73.875,40.76,"1	"
-73.875,40.761,"1	"
-73.875,40.763,"11	"
-73.875,40.764,"2	"
-73.875,40.77,"1	"
-73.875,40.771,"14	"
-73.875,40.772,"3	"
-73.875,40.773,"1	"
-73.875,40.774,"1757	"
-73.875,40.962,"1	"
-73.876,40.736,"15	"
-73.876,40.741,"1	"
-73.876,40.748,"7	"
-73.876,40.752,"1	"
-73.876,40.755,"1	"
-73.876,40.757,"7	"
-73.876,40.759,"1	"
-73.876,40.762,"1	"
-73.876,40.763,"1	"
-73.876,40.764,"1	"
-73.876,40.765,"1	"
-73.876,40.766,"4	"
-73.876,40.767,"3	"
-73.876,40.768,"8	"
-73.876,40.769,"8	"
-73.876,40.77,"7	"
-73.876,40.771,"4	"
-73.876,40.772,"12	"
-73.876,40.773,"39	"
-73.876,40.774,"45	"
-73.876,40.824,"1	"
-73.876,40.84,"1	"
-73.876,40.876,"1	"
-73.876,40.88,"1	"
-73.877,40.664,"1	"
-73.877,40.73,"1	"
-73.877,40.736,"3	"
-73.877,40.737,"17	"
-73.877,40.738,"8	"
-73.877,40.743,"1	"
-73.877,40.744,"1	"
-73.877,40.747,"1	"
-73.877,40.748,"7	"
-73.877,40.749,"2	"
-73.877,40.75,"1	"
-73.877,40.751,"1	"
-73.877,40.755,"1	"
-73.877,40.756,"1	"
-73.877,40.757,"5	"
-73.877,40.763,"2	"
-73.877,40.77,"1	"
-73.877,40.771,"1	"
-73.877,40.772,"13	"
-73.877,40.773,"23	"
-73.877,40.775,"1	"
-73.878,40.68,"1	"
-73.878,40.73,"1	"
-73.878,40.731,"1	"
-73.878,40.736,"1	"
-73.878,40.737,"13	"
-73.878,40.739,"1	"
-73.878,40.74,"2	"
-73.878,40.748,"4	"
-73.878,40.754,"2	"
-73.878,40.756,"8	"
-73.878,40.757,"2	"
-73.878,40.763,"2	"
-73.878,40.768,"1	"
-73.878,40.77,"2	"
-73.878,40.771,"8	"
-73.878,40.772,"7	"
-73.878,40.84,"2	"
-73.878,40.88,"1	"
-73.878,40.887,"1	"
-73.879,40.713,"1	"
-73.879,40.737,"5	"
-73.879,40.74,"1	"
-73.879,40.741,"2	"
-73.879,40.742,"1	"
-73.879,40.748,"7	"
-73.879,40.749,"1	"
-73.879,40.754,"1	"
-73.879,40.756,"13	"
-73.879,40.77,"2	"
-73.879,40.771,"8	"
-73.879,40.84,"1	"
-73.879,40.881,"1	"
-73.88,40.737,"2	"
-73.88,40.738,"1	"
-73.88,40.741,"2	"
-73.88,40.742,"1	"
-73.88,40.745,"1	"
-73.88,40.748,"5	"
-73.88,40.75,"1	"
-73.88,40.751,"1	"
-73.88,40.756,"8	"
-73.88,40.764,"2	"
-73.88,40.769,"1	"
-73.88,40.77,"7	"
-73.88,40.828,"1	"
-73.88,40.88,"2	"
-73.881,40.661,"1	"
-73.881,40.679,"1	"
-73.881,40.681,"1	"
-73.881,40.697,"1	"
-73.881,40.714,"1	"
-73.881,40.727,"1	"
-73.881,40.729,"2	"
-73.881,40.738,"4	"
-73.881,40.739,"1	"
-73.881,40.742,"10	"
-73.881,40.748,"9	"
-73.881,40.75,"2	"
-73.881,40.754,"1	"
-73.881,40.756,"10	"
-73.881,40.757,"1	"
-73.881,40.763,"1	"
-73.881,40.764,"1	"
-73.881,40.766,"1	"
-73.881,40.767,"1	"
-73.881,40.769,"1	"
-73.881,40.77,"3	"
-73.881,40.821,"1	"
-73.881,40.828,"1	"
-73.881,40.857,"1	"
-73.881,40.862,"1	"
-73.882,40.66,"1	"
-73.882,40.683,"2	"
-73.882,40.719,"1	"
-73.882,40.737,"1	"
-73.882,40.738,"7	"
-73.882,40.742,"3	"
-73.882,40.743,"1	"
-73.882,40.748,"6	"
-73.882,40.75,"3	"
-73.882,40.755,"1	"
-73.882,40.756,"9	"
-73.882,40.767,"1	"
-73.882,40.769,"4	"
-73.883,40.657,"1	"
-73.883,40.729,"2	"
-73.883,40.738,"4	"
-73.883,40.743,"3	"
-73.883,40.745,"1	"
-73.883,40.747,"2	"
-73.883,40.748,"17	"
-73.883,40.756,"24	"
-73.883,40.768,"1	"
-73.883,40.769,"1	"
-73.883,40.77,"1	"
-73.883,40.829,"1	"
-73.883,40.848,"1	"
-73.883,40.858,"1	"
-73.883,40.866,"1	"
-73.883,40.881,"1	"
-73.883,40.883,"1	"
-73.884,40.633,"1	"
-73.884,40.738,"2	"
-73.884,40.746,"8	"
-73.884,40.747,"2	"
-73.884,40.748,"21	"
-73.884,40.75,"4	"
-73.884,40.754,"1	"
-73.884,40.756,"9	"
-73.884,40.767,"1	"
-73.884,40.768,"3	"
-73.884,40.867,"1	"
-73.885,40.678,"1	"
-73.885,40.739,"1	"
-73.885,40.741,"1	"
-73.885,40.744,"7	"
-73.885,40.745,"1	"
-73.885,40.747,"6	"
-73.885,40.748,"15	"
-73.885,40.749,"1	"
-73.885,40.75,"1	"
-73.885,40.752,"2	"
-73.885,40.754,"1	"
-73.885,40.755,"1	"
-73.885,40.756,"15	"
-73.885,40.757,"1	"
-73.885,40.767,"3	"
-73.885,40.768,"3	"
-73.885,40.769,"1	"
-73.885,40.771,"7	"
-73.885,40.772,"4	"
-73.885,40.773,"445	"
-73.885,40.832,"1	"
-73.885,40.857,"1	"
-73.885,40.862,"1	"
-73.885,40.87,"1	"
-73.885,40.879,"1	"
-73.886,40.67,"1	"
-73.886,40.678,"1	"
-73.886,40.701,"1	"
-73.886,40.728,"1	"
-73.886,40.732,"1	"
-73.886,40.738,"2	"
-73.886,40.739,"11	"
-73.886,40.741,"1	"
-73.886,40.744,"6	"
-73.886,40.745,"4	"
-73.886,40.746,"2	"
-73.886,40.747,"6	"
-73.886,40.748,"6	"
-73.886,40.75,"2	"
-73.886,40.752,"1	"
-73.886,40.755,"1	"
-73.886,40.756,"8	"
-73.886,40.759,"1	"
-73.886,40.764,"1	"
-73.886,40.765,"1	"
-73.886,40.767,"7	"
-73.886,40.769,"2	"
-73.886,40.771,"1	"
-73.886,40.772,"9	"
-73.886,40.773,"82	"
-73.886,40.827,"1	"
-73.886,40.84,"1	"
-73.886,40.843,"1	"
-73.886,40.878,"1	"
-73.886,40.88,"1	"
-73.886,40.881,"1	"
-73.887,40.632,"1	"
-73.887,40.728,"2	"
-73.887,40.738,"1	"
-73.887,40.739,"1	"
-73.887,40.744,"3	"
-73.887,40.745,"4	"
-73.887,40.746,"1	"
-73.887,40.747,"10	"
-73.887,40.748,"4	"
-73.887,40.749,"1	"
-73.887,40.75,"2	"
-73.887,40.754,"1	"
-73.887,40.755,"11	"
-73.887,40.756,"2	"
-73.887,40.759,"1	"
-73.887,40.765,"5	"
-73.887,40.766,"1	"
-73.887,40.767,"3	"
-73.887,40.768,"2	"
-73.887,40.769,"1	"
-73.887,40.77,"1	"
-73.887,40.816,"1	"
-73.887,40.839,"1	"
-73.887,40.875,"1	"
-73.888,40.712,"1	"
-73.888,40.728,"1	"
-73.888,40.739,"5	"
-73.888,40.745,"5	"
-73.888,40.747,"8	"
-73.888,40.749,"1	"
-73.888,40.752,"1	"
-73.888,40.755,"13	"
-73.888,40.759,"2	"
-73.888,40.761,"1	"
-73.888,40.766,"3	"
-73.888,40.767,"9	"
-73.888,40.769,"2	"
-73.888,40.791,"2	"
-73.888,40.844,"1	"
-73.888,40.856,"1	"
-73.888,40.94,"1	"
-73.889,40.677,"1	"
-73.889,40.72,"1	"
-73.889,40.727,"1	"
-73.889,40.739,"4	"
-73.889,40.743,"1	"
-73.889,40.744,"1	"
-73.889,40.746,"4	"
-73.889,40.747,"16	"
-73.889,40.748,"1	"
-73.889,40.749,"3	"
-73.889,40.752,"1	"
-73.889,40.755,"9	"
-73.889,40.757,"1	"
-73.889,40.758,"1	"
-73.889,40.759,"2	"
-73.889,40.761,"1	"
-73.889,40.764,"1	"
-73.889,40.767,"3	"
-73.889,40.769,"7	"
-73.889,40.821,"3	"
-73.889,40.853,"1	"
-73.889,40.854,"1	"
-73.889,40.87,"1	"
-73.889,40.871,"1	"
-73.89,40.67,"1	"
-73.89,40.676,"1	"
-73.89,40.677,"3	"
-73.89,40.726,"2	"
-73.89,40.739,"7	"
-73.89,40.743,"1	"
-73.89,40.744,"1	"
-73.89,40.745,"1	"
-73.89,40.746,"11	"
-73.89,40.747,"20	"
-73.89,40.749,"2	"
-73.89,40.753,"2	"
-73.89,40.755,"3	"
-73.89,40.766,"1	"
-73.89,40.767,"6	"
-73.89,40.769,"4	"
-73.89,40.82,"1	"
-73.89,40.833,"1	"
-73.89,40.841,"1	"
-73.89,40.845,"2	"
-73.89,40.861,"1	"
-73.891,40.659,"1	"
-73.891,40.676,"1	"
-73.891,40.724,"1	"
-73.891,40.726,"1	"
-73.891,40.739,"1	"
-73.891,40.74,"1	"
-73.891,40.742,"2	"
-73.891,40.743,"3	"
-73.891,40.745,"1	"
-73.891,40.746,"13	"
-73.891,40.747,"60	"
-73.891,40.748,"1	"
-73.891,40.749,"6	"
-73.891,40.753,"1	"
-73.891,40.754,"8	"
-73.891,40.755,"10	"
-73.891,40.761,"2	"
-73.891,40.762,"2	"
-73.891,40.766,"1	"
-73.891,40.767,"3	"
-73.891,40.769,"12	"
-73.891,40.825,"1	"
-73.891,40.832,"1	"
-73.891,40.846,"1	"
-73.891,40.868,"1	"
-73.891,40.87,"3	"
-73.892,40.662,"1	"
-73.892,40.674,"1	"
-73.892,40.699,"1	"
-73.892,40.705,"1	"
-73.892,40.722,"1	"
-73.892,40.726,"1	"
-73.892,40.739,"2	"
-73.892,40.74,"1	"
-73.892,40.747,"25	"
-73.892,40.748,"3	"
-73.892,40.749,"8	"
-73.892,40.75,"1	"
-73.892,40.751,"2	"
-73.892,40.753,"1	"
-73.892,40.755,"5	"
-73.892,40.757,"1	"
-73.892,40.766,"6	"
-73.892,40.767,"3	"
-73.892,40.769,"22	"
-73.892,40.822,"1	"
-73.892,40.853,"1	"
-73.893,40.673,"1	"
-73.893,40.674,"1	"
-73.893,40.708,"1	"
-73.893,40.719,"1	"
-73.893,40.741,"1	"
-73.893,40.743,"3	"
-73.893,40.745,"2	"
-73.893,40.747,"18	"
-73.893,40.748,"3	"
-73.893,40.749,"11	"
-73.893,40.755,"16	"
-73.893,40.766,"3	"
-73.893,40.767,"8	"
-73.893,40.769,"7	"
-73.893,40.817,"1	"
-73.893,40.819,"1	"
-73.893,40.884,"1	"
-73.894,40.644,"1	"
-73.894,40.676,"1	"
-73.894,40.701,"1	"
-73.894,40.727,"1	"
-73.894,40.733,"1	"
-73.894,40.74,"2	"
-73.894,40.742,"1	"
-73.894,40.746,"1	"
-73.894,40.747,"8	"
-73.894,40.748,"3	"
-73.894,40.749,"3	"
-73.894,40.755,"9	"
-73.894,40.758,"1	"
-73.894,40.766,"2	"
-73.894,40.767,"2	"
-73.894,40.768,"1	"
-73.894,40.769,"7	"
-73.894,40.77,"1	"
-73.894,40.813,"1	"
-73.894,40.816,"1	"
-73.894,40.821,"1	"
-73.894,40.824,"1	"
-73.894,40.825,"1	"
-73.894,40.859,"1	"
-73.894,40.86,"1	"
-73.895,40.707,"1	"
-73.895,40.713,"1	"
-73.895,40.726,"2	"
-73.895,40.727,"2	"
-73.895,40.74,"9	"
-73.895,40.743,"1	"
-73.895,40.745,"2	"
-73.895,40.746,"2	"
-73.895,40.747,"4	"
-73.895,40.748,"5	"
-73.895,40.749,"3	"
-73.895,40.751,"1	"
-73.895,40.754,"3	"
-73.895,40.755,"4	"
-73.895,40.765,"2	"
-73.895,40.767,"1	"
-73.895,40.768,"4	"
-73.896,40.674,"1	"
-73.896,40.704,"1	"
-73.896,40.713,"1	"
-73.896,40.73,"1	"
-73.896,40.733,"1	"
-73.896,40.736,"2	"
-73.896,40.738,"2	"
-73.896,40.739,"1	"
-73.896,40.74,"12	"
-73.896,40.741,"14	"
-73.896,40.742,"3	"
-73.896,40.743,"1	"
-73.896,40.744,"1	"
-73.896,40.746,"20	"
-73.896,40.747,"7	"
-73.896,40.748,"4	"
-73.896,40.749,"6	"
-73.896,40.751,"1	"
-73.896,40.752,"1	"
-73.896,40.754,"4	"
-73.896,40.755,"4	"
-73.896,40.763,"1	"
-73.896,40.767,"1	"
-73.896,40.768,"7	"
-73.896,40.772,"1	"
-73.896,40.847,"1	"
-73.896,40.862,"1	"
-73.896,40.884,"1	"
-73.896,40.949,"1	"
-73.897,40.726,"1	"
-73.897,40.741,"6	"
-73.897,40.746,"11	"
-73.897,40.748,"1	"
-73.897,40.749,"5	"
-73.897,40.752,"1	"
-73.897,40.753,"1	"
-73.897,40.754,"26	"
-73.897,40.755,"1	"
-73.897,40.756,"1	"
-73.897,40.759,"1	"
-73.897,40.763,"2	"
-73.897,40.767,"4	"
-73.897,40.768,"2	"
-73.897,40.773,"1	"
-73.897,40.815,"1	"
-73.897,40.867,"1	"
-73.897,40.883,"1	"
-73.897,40.916,"1	"
-73.898,40.633,"1	"
-73.898,40.709,"1	"
-73.898,40.741,"3	"
-73.898,40.742,"1	"
-73.898,40.743,"1	"
-73.898,40.746,"8	"
-73.898,40.747,"1	"
-73.898,40.748,"1	"
-73.898,40.749,"8	"
-73.898,40.75,"6	"
-73.898,40.752,"2	"
-73.898,40.753,"2	"
-73.898,40.754,"17	"
-73.898,40.756,"1	"
-73.898,40.758,"1	"
-73.898,40.761,"2	"
-73.898,40.767,"1	"
-73.898,40.768,"8	"
-73.898,40.862,"3	"
-73.898,40.863,"1	"
-73.898,40.89,"4	"
-73.898,40.908,"1	"
-73.899,40.603,"1	"
-73.899,40.676,"1	"
-73.899,40.704,"1	"
-73.899,40.71,"2	"
-73.899,40.724,"1	"
-73.899,40.737,"1	"
-73.899,40.74,"1	"
-73.899,40.741,"11	"
-73.899,40.742,"2	"
-73.899,40.743,"1	"
-73.899,40.745,"1	"
-73.899,40.746,"9	"
-73.899,40.747,"1	"
-73.899,40.75,"4	"
-73.899,40.754,"2	"
-73.899,40.755,"3	"
-73.899,40.756,"2	"
-73.899,40.759,"1	"
-73.899,40.76,"2	"
-73.899,40.767,"2	"
-73.899,40.768,"5	"
-73.899,40.811,"1	"
-73.899,40.812,"1	"
-73.899,40.815,"1	"
-73.899,40.839,"1	"
-73.899,40.85,"1	"
-73.899,40.858,"2	"
-73.899,40.86,"1	"
-73.899,40.868,"2	"
-73.899,40.885,"1	"
-73.9,40.643,"1	"
-73.9,40.694,"1	"
-73.9,40.701,"1	"
-73.9,40.726,"1	"
-73.9,40.731,"1	"
-73.9,40.734,"1	"
-73.9,40.738,"1	"
-73.9,40.739,"1	"
-73.9,40.741,"23	"
-73.9,40.744,"2	"
-73.9,40.745,"1	"
-73.9,40.746,"19	"
-73.9,40.75,"3	"
-73.9,40.754,"4	"
-73.9,40.756,"2	"
-73.9,40.767,"1	"
-73.9,40.768,"4	"
-73.9,40.769,"6	"
-73.9,40.84,"1	"
-73.9,40.849,"1	"
-73.9,40.857,"1	"
-73.9,40.862,"1	"
-73.9,40.885,"1	"
-73.9,40.916,"1	"
-73.901,40.677,"1	"
-73.901,40.699,"1	"
-73.901,40.713,"2	"
-73.901,40.723,"1	"
-73.901,40.739,"1	"
-73.901,40.741,"3	"
-73.901,40.744,"2	"
-73.901,40.746,"9	"
-73.901,40.747,"2	"
-73.901,40.751,"1	"
-73.901,40.754,"11	"
-73.901,40.757,"1	"
-73.901,40.76,"1	"
-73.901,40.764,"1	"
-73.901,40.768,"1	"
-73.901,40.769,"2	"
-73.901,40.77,"1	"
-73.901,40.776,"1	"
-73.901,40.816,"1	"
-73.901,40.836,"1	"
-73.901,40.838,"1	"
-73.901,40.839,"2	"
-73.901,40.856,"1	"
-73.901,40.863,"2	"
-73.901,40.884,"2	"
-73.901,40.885,"2	"
-73.902,40.631,"1	"
-73.902,40.705,"1	"
-73.902,40.717,"1	"
-73.902,40.722,"1	"
-73.902,40.726,"1	"
-73.902,40.741,"22	"
-73.902,40.742,"1	"
-73.902,40.745,"1	"
-73.902,40.746,"9	"
-73.902,40.747,"1	"
-73.902,40.75,"1	"
-73.902,40.751,"3	"
-73.902,40.754,"5	"
-73.902,40.761,"2	"
-73.902,40.762,"1	"
-73.902,40.763,"1	"
-73.902,40.764,"108	"
-73.902,40.767,"3	"
-73.902,40.768,"1	"
-73.902,40.77,"15	"
-73.902,40.776,"4	"
-73.902,40.777,"1	"
-73.902,40.82,"1	"
-73.902,40.845,"1	"
-73.902,40.847,"1	"
-73.902,40.851,"1	"
-73.902,40.854,"1	"
-73.902,40.863,"3	"
-73.902,40.872,"1	"
-73.902,40.879,"1	"
-73.902,40.884,"1	"
-73.903,40.705,"1	"
-73.903,40.721,"1	"
-73.903,40.726,"1	"
-73.903,40.735,"1	"
-73.903,40.739,"1	"
-73.903,40.741,"4	"
-73.903,40.742,"16	"
-73.903,40.745,"11	"
-73.903,40.746,"20	"
-73.903,40.747,"1	"
-73.903,40.748,"1	"
-73.903,40.749,"1	"
-73.903,40.752,"1	"
-73.903,40.753,"1	"
-73.903,40.757,"2	"
-73.903,40.765,"1	"
-73.903,40.767,"1	"
-73.903,40.768,"2	"
-73.903,40.77,"1	"
-73.903,40.771,"15	"
-73.903,40.773,"1	"
-73.903,40.775,"1	"
-73.903,40.776,"1	"
-73.903,40.777,"2	"
-73.903,40.829,"1	"
-73.903,40.852,"1	"
-73.903,40.853,"1	"
-73.903,40.858,"1	"
-73.903,40.86,"1	"
-73.903,40.866,"1	"
-73.903,40.869,"2	"
-73.903,40.877,"1	"
-73.903,40.879,"1	"
-73.903,40.881,"1	"
-73.904,40.634,"1	"
-73.904,40.639,"1	"
-73.904,40.681,"1	"
-73.904,40.721,"1	"
-73.904,40.737,"1	"
-73.904,40.741,"1	"
-73.904,40.742,"17	"
-73.904,40.744,"1	"
-73.904,40.745,"14	"
-73.904,40.746,"21	"
-73.904,40.749,"1	"
-73.904,40.75,"2	"
-73.904,40.752,"1	"
-73.904,40.754,"9	"
-73.904,40.765,"1	"
-73.904,40.766,"3	"
-73.904,40.768,"2	"
-73.904,40.771,"7	"
-73.904,40.772,"2	"
-73.904,40.774,"1	"
-73.904,40.775,"5	"
-73.904,40.778,"1	"
-73.904,40.823,"1	"
-73.904,40.828,"1	"
-73.904,40.835,"1	"
-73.904,40.837,"1	"
-73.904,40.851,"1	"
-73.904,40.852,"1	"
-73.904,40.859,"1	"
-73.904,40.87,"1	"
-73.904,40.879,"1	"
-73.904,40.88,"2	"
-73.904,40.881,"1	"
-73.904,40.886,"1	"
-73.905,40.689,"1	"
-73.905,40.71,"1	"
-73.905,40.713,"3	"
-73.905,40.72,"2	"
-73.905,40.741,"3	"
-73.905,40.742,"28	"
-73.905,40.745,"16	"
-73.905,40.746,"7	"
-73.905,40.75,"2	"
-73.905,40.752,"2	"
-73.905,40.753,"2	"
-73.905,40.754,"6	"
-73.905,40.757,"2	"
-73.905,40.765,"1	"
-73.905,40.768,"6	"
-73.905,40.772,"17	"
-73.905,40.773,"2	"
-73.905,40.774,"1	"
-73.905,40.775,"1	"
-73.905,40.808,"1	"
-73.905,40.812,"1	"
-73.905,40.833,"2	"
-73.905,40.851,"1	"
-73.905,40.853,"1	"
-73.905,40.863,"3	"
-73.905,40.873,"1	"
-73.905,40.879,"4	"
-73.905,40.904,"1	"
-73.906,40.599,"1	"
-73.906,40.63,"1	"
-73.906,40.668,"1	"
-73.906,40.676,"1	"
-73.906,40.7,"2	"
-73.906,40.713,"1	"
-73.906,40.716,"1	"
-73.906,40.727,"2	"
-73.906,40.741,"1	"
-73.906,40.742,"10	"
-73.906,40.745,"17	"
-73.906,40.746,"6	"
-73.906,40.748,"1	"
-73.906,40.753,"12	"
-73.906,40.754,"2	"
-73.906,40.762,"1	"
-73.906,40.765,"1	"
-73.906,40.768,"1	"
-73.906,40.769,"4	"
-73.906,40.773,"24	"
-73.906,40.775,"1	"
-73.906,40.818,"2	"
-73.906,40.826,"1	"
-73.906,40.831,"1	"
-73.906,40.832,"1	"
